# T2d · 宽度逐行明细（**每行一条**；与 t2d-extent-mismatches.txt 同格式，便于并排看）
# 列：用例 | 行# | cp 区间 | 真值宽 | 我们宽 | 差 | 桶
# 口径：桶 = 0（逐位等）/ ≤0.34 DIP（= 1 个 ideal unit）/ >0.34 DIP；三桶之和 == 行数（机检）
# 被测 shim 源 sha256（本 harness 直接编入） = 921BA9C65E9FB3BE9E31D402FD98568EE78639063D75BB4E656B20201B30DC2B
# PC 内 shim sha256                         = unknown(FP 里有该文件的行但行内无 sha256)
# hbtextline_shim_stale                     = false   （口径=源 mtime 1789965167 vs PC 产物 mtime 1789976075（basis=auth，与 run-wpfprobe.sh 的 hbt_stale() 同谓词）；**mtime 谓词、非内容比对** ⇒ 同内容重写会假阳（已登记为已知仪器局限；内容比对需要 PC 侧逐文件 sha，当前不可得））
# 仪器 = run.sh 711F39F468F61CC8 / Program.cs 149DD986A642FDFC   pc=56EE75CED8D6AECE   applocal=4/4 一致
# 族 × >0.34 红数 = （无）；各和=0 == 总数 0 : OK
# 隔离矩阵 = OK；逐族 diff = 一位未动（全部族计数与基线逐位相同）
# 合计 1298 行；0=173 ≤0.34=1125 >0.34=0；本清单只列差>0 的行，共 1125 条
A1_lat_words_w20 | 行#0 | cp=[0,2) | 真值宽=18.7833 | 我们宽=18.7840 | 差=0.0007 | 桶=≤0.34 DIP
F_long_word_w80 | 行#2 | cp=[16,28) | 真值宽=79.8967 | 我们宽=79.9040 | 差=0.0073 | 桶=≤0.34 DIP
F_long_word_w80 | 行#3 | cp=[28,38) | 真值宽=72.2033 | 我们宽=72.2080 | 差=0.0047 | 桶=≤0.34 DIP
F_long_word_w80 | 行#4 | cp=[38,46) | 真值宽=72.4700 | 我们宽=72.4640 | 差=0.0060 | 桶=≤0.34 DIP
F_long_word_w80 | 行#5 | cp=[46,56) | 真值宽=63.7800 | 我们宽=63.7760 | 差=0.0040 | 桶=≤0.34 DIP
F_long_word_w120 | 行#0 | cp=[0,6) | 真值宽=39.6133 | 我们宽=39.6160 | 差=0.0027 | 桶=≤0.34 DIP
F_long_word_w120 | 行#1 | cp=[6,23) | 真值宽=119.3800 | 我们宽=119.3920 | 差=0.0120 | 桶=≤0.34 DIP
F_long_word_w120 | 行#2 | cp=[23,39) | 真值宽=116.8400 | 我们宽=116.8480 | 差=0.0080 | 桶=≤0.34 DIP
F_long_word_w120 | 行#3 | cp=[39,51) | 真值宽=99.1967 | 我们宽=99.1840 | 差=0.0127 | 桶=≤0.34 DIP
F_long_word_w120 | 行#4 | cp=[51,56) | 真值宽=23.0067 | 我们宽=23.0080 | 差=0.0013 | 桶=≤0.34 DIP
F_long_word_w200 | 行#0 | cp=[0,6) | 真值宽=39.6133 | 我们宽=39.6160 | 差=0.0027 | 桶=≤0.34 DIP
F_long_word_w200 | 行#1 | cp=[6,34) | 真值宽=195.1667 | 我们宽=195.1840 | 差=0.0173 | 桶=≤0.34 DIP
F_long_word_w200 | 行#2 | cp=[34,56) | 真值宽=167.4167 | 我们宽=167.4080 | 差=0.0087 | 桶=≤0.34 DIP
F_long_word_w320 | 行#0 | cp=[0,6) | 真值宽=39.6133 | 我们宽=39.6160 | 差=0.0027 | 桶=≤0.34 DIP
F_long_word_w320 | 行#1 | cp=[6,48) | 真值宽=317.1100 | 我们宽=317.1200 | 差=0.0100 | 桶=≤0.34 DIP
F_long_word_w320 | 行#2 | cp=[48,56) | 真值宽=45.4733 | 我们宽=45.4720 | 差=0.0013 | 桶=≤0.34 DIP
F_long_word_w560 | 行#0 | cp=[0,56) | 真值宽=406.3567 | 我们宽=406.3680 | 差=0.0113 | 桶=≤0.34 DIP
F_long_word_w900 | 行#0 | cp=[0,56) | 真值宽=406.3567 | 我们宽=406.3680 | 差=0.0113 | 桶=≤0.34 DIP
F_long_word_winf | 行#0 | cp=[0,56) | 真值宽=406.3567 | 我们宽=406.3680 | 差=0.0113 | 桶=≤0.34 DIP
F_spaces_w40 | 行#1 | cp=[2,7) | 真值宽=36.0933 | 我们宽=36.0960 | 差=0.0027 | 桶=≤0.34 DIP
F_spaces_w40 | 行#2 | cp=[7,10) | 真值宽=19.7267 | 我们宽=19.7280 | 差=0.0013 | 桶=≤0.34 DIP
F_spaces_w40 | 行#3 | cp=[10,16) | 真值宽=28.7033 | 我们宽=28.7040 | 差=0.0007 | 桶=≤0.34 DIP
F_spaces_w40 | 行#4 | cp=[16,25) | 真值宽=39.5300 | 我们宽=39.5360 | 差=0.0060 | 桶=≤0.34 DIP
F_spaces_w40 | 行#5 | cp=[25,29) | 真值宽=28.7033 | 我们宽=28.7040 | 差=0.0007 | 桶=≤0.34 DIP
F_spaces_w40 | 行#6 | cp=[29,35) | 真值宽=33.4200 | 我们宽=33.4240 | 差=0.0040 | 桶=≤0.34 DIP
F_spaces_w40 | 行#7 | cp=[35,42) | 真值宽=19.7267 | 我们宽=19.7280 | 差=0.0013 | 桶=≤0.34 DIP
F_spaces_w80 | 行#0 | cp=[0,10) | 真值宽=64.1400 | 我们宽=64.1440 | 差=0.0040 | 桶=≤0.34 DIP
F_spaces_w80 | 行#1 | cp=[10,16) | 真值宽=28.7033 | 我们宽=28.7040 | 差=0.0007 | 桶=≤0.34 DIP
F_spaces_w80 | 行#2 | cp=[16,25) | 真值宽=39.5300 | 我们宽=39.5360 | 差=0.0060 | 桶=≤0.34 DIP
F_spaces_w80 | 行#3 | cp=[25,29) | 真值宽=28.7033 | 我们宽=28.7040 | 差=0.0007 | 桶=≤0.34 DIP
F_spaces_w80 | 行#4 | cp=[29,42) | 真值宽=53.1467 | 我们宽=53.1520 | 差=0.0053 | 桶=≤0.34 DIP
F_spaces_w120 | 行#0 | cp=[0,16) | 真值宽=97.0033 | 我们宽=97.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_spaces_w120 | 行#1 | cp=[16,29) | 真值宽=84.8733 | 我们宽=84.8800 | 差=0.0067 | 桶=≤0.34 DIP
F_spaces_w120 | 行#2 | cp=[29,42) | 真值宽=53.1467 | 我们宽=53.1520 | 差=0.0053 | 桶=≤0.34 DIP
F_spaces_w200 | 行#0 | cp=[0,29) | 真值宽=194.3567 | 我们宽=194.3680 | 差=0.0113 | 桶=≤0.34 DIP
F_spaces_w200 | 行#1 | cp=[29,42) | 真值宽=53.1467 | 我们宽=53.1520 | 差=0.0053 | 桶=≤0.34 DIP
F_spaces_w320 | 行#0 | cp=[0,42) | 真值宽=251.6633 | 我们宽=251.6800 | 差=0.0167 | 桶=≤0.34 DIP
F_spaces_w560 | 行#0 | cp=[0,42) | 真值宽=251.6633 | 我们宽=251.6800 | 差=0.0167 | 桶=≤0.34 DIP
F_spaces_w900 | 行#0 | cp=[0,42) | 真值宽=251.6633 | 我们宽=251.6800 | 差=0.0167 | 桶=≤0.34 DIP
F_spaces_winf | 行#0 | cp=[0,42) | 真值宽=251.6633 | 我们宽=251.6800 | 差=0.0167 | 桶=≤0.34 DIP
F_tabs_w40 | 行#0 | cp=[0,9) | 真值宽=36.3500 | 我们宽=36.3360 | 差=0.0140 | 桶=≤0.34 DIP
F_tabs_w80 | 行#0 | cp=[0,9) | 真值宽=36.3500 | 我们宽=36.3360 | 差=0.0140 | 桶=≤0.34 DIP
F_tabs_w120 | 行#0 | cp=[0,9) | 真值宽=36.3500 | 我们宽=36.3360 | 差=0.0140 | 桶=≤0.34 DIP
F_tabs_w200 | 行#0 | cp=[0,9) | 真值宽=36.3500 | 我们宽=36.3360 | 差=0.0140 | 桶=≤0.34 DIP
F_tabs_w320 | 行#0 | cp=[0,9) | 真值宽=36.3500 | 我们宽=36.3360 | 差=0.0140 | 桶=≤0.34 DIP
F_tabs_w560 | 行#0 | cp=[0,9) | 真值宽=36.3500 | 我们宽=36.3360 | 差=0.0140 | 桶=≤0.34 DIP
F_tabs_w900 | 行#0 | cp=[0,9) | 真值宽=36.3500 | 我们宽=36.3360 | 差=0.0140 | 桶=≤0.34 DIP
F_tabs_winf | 行#0 | cp=[0,9) | 真值宽=36.3500 | 我们宽=36.3360 | 差=0.0140 | 桶=≤0.34 DIP
F_nbsp_zwsp_w40 | 行#0 | cp=[0,5) | 真值宽=39.8533 | 我们宽=40.1760 | 差=0.3227 | 桶=≤0.34 DIP
F_nbsp_zwsp_w40 | 行#1 | cp=[5,9) | 真值宽=30.7033 | 我们宽=30.7040 | 差=0.0007 | 桶=≤0.34 DIP
F_nbsp_zwsp_w40 | 行#2 | cp=[9,14) | 真值宽=37.2300 | 我们宽=37.2320 | 差=0.0020 | 桶=≤0.34 DIP
F_nbsp_zwsp_w40 | 行#4 | cp=[16,21) | 真值宽=32.5100 | 我们宽=32.5120 | 差=0.0020 | 桶=≤0.34 DIP
F_nbsp_zwsp_w40 | 行#6 | cp=[25,27) | 真值宽=9.8867 | 我们宽=9.8880 | 差=0.0013 | 桶=≤0.34 DIP
F_nbsp_zwsp_w40 | 行#8 | cp=[31,33) | 真值宽=9.0233 | 我们宽=9.0240 | 差=0.0007 | 桶=≤0.34 DIP
F_nbsp_zwsp_w80 | 行#0 | cp=[0,9) | 真值宽=70.5567 | 我们宽=70.5600 | 差=0.0033 | 桶=≤0.34 DIP
F_nbsp_zwsp_w80 | 行#1 | cp=[9,16) | 真值宽=57.3900 | 我们宽=57.3920 | 差=0.0020 | 桶=≤0.34 DIP
F_nbsp_zwsp_w80 | 行#2 | cp=[16,27) | 真值宽=74.7167 | 我们宽=74.4000 | 差=0.3167 | 桶=≤0.34 DIP
F_nbsp_zwsp_w80 | 行#3 | cp=[27,33) | 真值宽=43.1833 | 我们宽=43.1840 | 差=0.0007 | 桶=≤0.34 DIP
F_nbsp_zwsp_w120 | 行#0 | cp=[0,14) | 真值宽=107.7867 | 我们宽=107.7920 | 差=0.0053 | 桶=≤0.34 DIP
F_nbsp_zwsp_w120 | 行#1 | cp=[14,27) | 真值宽=94.8767 | 我们宽=94.5600 | 差=0.3167 | 桶=≤0.34 DIP
F_nbsp_zwsp_w120 | 行#2 | cp=[27,33) | 真值宽=43.1833 | 我们宽=43.1840 | 差=0.0007 | 桶=≤0.34 DIP
F_nbsp_zwsp_w200 | 行#0 | cp=[0,21) | 真值宽=164.6167 | 我们宽=164.6240 | 差=0.0073 | 桶=≤0.34 DIP
F_nbsp_zwsp_w200 | 行#1 | cp=[21,33) | 真值宽=85.3900 | 我们宽=85.3920 | 差=0.0020 | 桶=≤0.34 DIP
F_nbsp_zwsp_w320 | 行#0 | cp=[0,33) | 真值宽=250.0067 | 我们宽=249.6960 | 差=0.3107 | 桶=≤0.34 DIP
F_nbsp_zwsp_w560 | 行#0 | cp=[0,33) | 真值宽=250.0067 | 我们宽=249.6960 | 差=0.3107 | 桶=≤0.34 DIP
F_nbsp_zwsp_w900 | 行#0 | cp=[0,33) | 真值宽=250.0067 | 我们宽=249.6960 | 差=0.3107 | 桶=≤0.34 DIP
F_nbsp_zwsp_winf | 行#0 | cp=[0,33) | 真值宽=250.0067 | 我们宽=249.6960 | 差=0.3107 | 桶=≤0.34 DIP
M_modifier_w80 | 行#0 | cp=[0,50) | 真值宽=74.5733 | 我们宽=74.5760 | 差=0.0027 | 桶=≤0.34 DIP
M_modifier_w80 | 行#1 | cp=[50,63) | 真值宽=78.1833 | 我们宽=78.1920 | 差=0.0087 | 桶=≤0.34 DIP
M_modifier_w120 | 行#0 | cp=[0,56) | 真值宽=115.6900 | 我们宽=115.6960 | 差=0.0060 | 桶=≤0.34 DIP
M_modifier_w120 | 行#1 | cp=[56,63) | 真值宽=37.0667 | 我们宽=37.0720 | 差=0.0053 | 桶=≤0.34 DIP
M_modifier_w200 | 行#0 | cp=[0,63) | 真值宽=156.9167 | 我们宽=156.9280 | 差=0.0113 | 桶=≤0.34 DIP
M_modifier_w320 | 行#0 | cp=[0,63) | 真值宽=156.9167 | 我们宽=156.9280 | 差=0.0113 | 桶=≤0.34 DIP
M_modifier_winf | 行#0 | cp=[0,63) | 真值宽=156.9167 | 我们宽=156.9280 | 差=0.0113 | 桶=≤0.34 DIP
